gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1657216725	68367736-6990-42f3-b0d1-41b0a6db8236	PCT:SP517BB-1	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus (Schreber, 1775)	(Schreber, 1775)	CO	Cerros orientales	Bogotá, D.C.	PRESENT	1	13a1e31d-4046-4c80-8a06-f97a4eb8cf53	4.789222	-74.002222			3074.0	0.0			2016-07-12T00:00:00	12	7	2016	2434930	2434930	MACHINE_OBSERVATION	ProCAT						CC0_1_0		ProCAT Investigadores			2021-03-09T11:41:39.285Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1656047546	06a00852-f764-4fb8-80d4-ca51f0918459	http://arctos.database.museum/guid/UMNH:Mamm:27628?seid=3317389	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	near Leon	Jujuy	PRESENT	1	2d6267a0-0561-11d8-b851-b8a03c50a862	-24.03333	-65.41667	3506.0						1899-12-31T00:00:00	31	12	1899	2434942	2434942	PRESERVED_SPECIMEN	UMNH	Mammal specimens	UMNH:Mamm:27628		unknown	2016-10-24T00:00:00	CC0_1_0		Collector(s): unknown			2021-04-29T19:38:25.144Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1639428816	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-816	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus (Schreber, 1775)		CO	Corregimiento Toche, Paraje Los Chorros, predio Santa Ana de los Caballeros	Valle del Cauca	PRESENT	1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.546531	-76.0652			3300.0	200.0			2014-11-01T00:00:00		11	2014	2434930	2434930	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-816				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2021-03-09T11:46:04.128Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1639428815	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-852	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus (Schreber, 1775)		CO	Corregimiento San Isidro, predio La Cuchilla	Valle del Cauca	PRESENT	1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.396753	-76.173442			1960.0	100.0			2014-08-01T00:00:00		8	2014	2434930	2434930	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-852				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2021-03-09T11:46:03.996Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1639428802	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-773	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus (Schreber, 1775)		CO	Corregimiento Toche, Vereda Cabuyal adentro, paraje Los Chorros, predio Lusitania	Valle del Cauca	PRESENT	1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.58455	-76.043867			2850.0	350.0			2014-11-01T00:00:00		11	2014	2434930	2434930	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-773				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2021-03-09T11:46:05.484Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1639428772	3546c1aa-a3e2-4888-870f-b246cd0971ed	BIODIVERSA-ACODAL:2014-MM-267	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus (Schreber, 1775)		CO	Corregimiento Crucero Nogales, Predio Rinconadas	Valle del Cauca	PRESENT	1	acdeb4a9-78c7-423b-bb21-fb5c4e515854	3.869506	-76.12805			2550.0	150.0			2014-09-01T00:00:00		9	2014	2434930	2434930	HUMAN_OBSERVATION	900425123-7	Mamiferos	MM-267				CC_BY_NC_4_0	Corporación para la Gestión Ambiental Biodiversa	Alex Cortés | Andrea Borrero | Martha Silva Velasco | Reisa Valencia Daza			2021-03-09T11:46:04.787Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1632926049	10327926-1f42-44fa-8cf0-846d70b7533b	IIAP_JÁNANO_Mamma_26	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	"""(Schreber, 1775)"""	CO	Corregimiento de Arusí	Chocó	PRESENT		e1050db2-9faf-4d72-b860-295debaf9d2a	5.6805	-77.248056			600.0	0.0			2013-06-01T00:00:00	1	6	2013	2434930	2434930	HUMAN_OBSERVATION	IIAP						CC_BY_NC_4_0		Cuesta R.E.			2021-03-09T11:46:45.104Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1621777465	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7538672	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus guigna	guigna	SUBSPECIES	Leopardus guigna guigna	Leopardus guigna guigna		CL		Los Lagos	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.647971	-73.912664	27599.0						2017-03-10T09:15:00	10	3	2017	7193920	2434923	HUMAN_OBSERVATION	iNaturalist	Observations	7538672		Bobby McCabe	2018-05-08T14:51:07	CC_BY_NC_4_0	pfaucher	pfaucher			2021-05-02T20:50:55.545Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1609371464	64a88778-8de7-4dd0-af39-2d094102cbde	UNIVALLE:ColeccMamif:UV:14740	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	(Schreber, 1775)	CO	Población de Andogoya	Chocó	PRESENT		85be57ed-f187-49c9-b7ff-eaa622e06217	5.097631	-76.695467							1983-01-01T00:00:00			1983	2434930	2434930	PRESERVED_SPECIMEN	Universidad del Valle (UV)	UV	ColeccMamif:UV:14740		Jorge H. Velandia	1983-01-01T00:00:00	CC0_1_0		Jorge Velandia			2021-04-14T19:33:53.099Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1609371211	1a58ec89-e5d4-4b2b-9ed3-1c8b5f70f4fc	MHNUCA:Mammal:384	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	(Schreber, 1775)	CO	Finca La Fe	Caldas	PRESENT		f7f9717e-9e50-4a00-a30f-7b134390a566	5.008811	-75.393133			2800.0				2003-09-01T00:00:00	1	9	2003	2434930	2434930	PRESERVED_SPECIMEN	Universidad de Caldas (UCALDAS)	MHNUCa	MHNUCA:Mammal:384	ANC			CC_BY_NC_4_0	Universidad de Caldas	Angela Natalia Castaño			2021-03-30T09:48:54.242Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1609371044	1a58ec89-e5d4-4b2b-9ed3-1c8b5f70f4fc	MHNUCA:Mammal:205	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	(Schreber, 1775)	CO	Vereda La Cabaña	Caldas	PRESENT		f7f9717e-9e50-4a00-a30f-7b134390a566	5.502466	-75.025971			1200.0				2001-01-05T00:00:00	5	1	2001	2434930	2434930	PRESERVED_SPECIMEN	Universidad de Caldas (UCALDAS)	MHNUCa	MHNUCA:Mammal:205				CC_BY_NC_4_0	Universidad de Caldas				2021-03-30T09:48:54.260Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1569201310	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:27088	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Parque Nacional Lihué-Calel	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.969601	-65.597159	40437.92										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	27088				CC_BY_4_0					2021-04-04T23:21:30.786Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1569200790	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:25949	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Parque Nacional Lihué-Calel	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.969601	-65.597159	40437.92										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	25949				CC_BY_4_0					2021-04-04T23:21:31.533Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1569200710	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:25857	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Villa La Punta	Santiago del Estero	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-28.370212	-64.792924	802.23										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	25857				CC_BY_4_0					2021-04-04T23:21:31.522Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1563454970	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:929	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:929	Estación: CTPEÑ06_EK000196.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.917Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454968	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:937	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:937	Estación: CTPEÑ06_EK000204.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.971Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454966	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:936	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:936	Estación: CTPEÑ06_EK000203.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.969Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454965	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:932	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:932	Estación: CTPEÑ06_EK000199.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.969Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454933	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:832	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-08-25T00:00:00	25	8	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:832	Estación: CTPEÑ06_EK000064.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.984Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454927	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:935	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:935	Estación: CTPEÑ06_EK000202.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.989Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454921	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:930	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:930	Estación: CTPEÑ06_EK000197.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.989Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454881	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:833	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-08-25T00:00:00	25	8	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:833	Estación: CTPEÑ06_EK000065.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.843Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454869	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:938	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:938	Estación: CTPEÑ06_EK000205.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.843Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454863	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:829	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-08-25T00:00:00	25	8	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:829	Estación: CTPEÑ06_EK000061.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.850Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454860	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:838	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-08-25T00:00:00	25	8	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:838	Estación: CTPEÑ06_EK000073.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.843Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454857	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:834	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-08-25T00:00:00	25	8	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:834	Estación: CTPEÑ06_EK000066.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.841Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1563454850	fcc8eb19-9c45-408d-959d-169c21119ea8	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:933	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber	CO	Vereda Ojo de Agua	Santander	PRESENT	1	2a7e3080-28a9-11dd-97cd-b8a03c50a862	6.05639	-73.794722			2748.0	0.0			2016-09-16T00:00:00	16	9	2016	2434930	2434930	MACHINE_OBSERVATION	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	Instituto de Recursos Biológicos Alexander von Humboldt (IAvH)	IAvH:CBB:COLOMBIABIO:FOTOTRAMPEO:OBSERVACIONCONMAQUINA:I2D-BIO_2017_047:933	Estación: CTPEÑ06_EK000200.JPG	Angélica Diaz-Pulido	2017-03-15T00:00:00	CC_BY_NC_4_0		Angélica Diaz-Pulido			2021-03-09T11:51:07.841Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
